timestamp,run_id,rank,market_number,market_title,side,consensus,consensus_count,total_models,reasoning,web_search_used,link
2025-12-12T19:38:33.596411,20251212_193833,3,3,Will Tesla (TSLA) hit a 52-Week High by December 31?,NO CLEAR CONSENSUS,"2 YES, 2 NO, 2 NO_TRADE (split opinion)",,,Models are evenly divided with no strong consensus emerging on this market.,YES,https://polymarket.com/event/mag-7-52-week-high-by-december-31
2025-12-12T19:44:19.987432,20251212_194419,1,2,Will 'Hollow Knight: Silksong' win Game of the Year in the 2025 Steam Awards?,NO,5 out of 5 models agreed,5.0,5.0,"All models unanimously agree on NO, citing that even the developers themselves publicly stated they don't expect to win GOTY.",YES,https://polymarket.com/event/steam-awards-game-of-the-year-395
2025-12-12T19:44:19.987432,20251212_194419,2,1,US Lecce vs. Pisa SC: O/U 1.5,Under (YES to Under 1.5),4 out of 5 models agreed (1 NO_TRADE),4.0,5.0,Strong consensus on Under based on both teams' extremely poor offensive records of only 0.71 goals per game each.,YES,https://polymarket.com/event/sea-lec-pis-2025-12-12-more-markets
2025-12-12T19:44:19.987432,20251212_194419,3,3,"Will Anthropic not IPO by June 30, 2026?",NO (meaning they WILL IPO),"3 out of 5 models agreed (1 YES, 1 NO_TRADE)",3.0,5.0,Majority predict Anthropic will IPO by the deadline given active preparations with legal counsel engaged for 2026 listing.,YES,https://polymarket.com/event/anthropic-ipo-closing-market-cap
2025-12-12T19:44:19.987432,20251212_194419,4,3,"Will Anthropic not IPO by June 30, 2026? (Alternative view)",Mixed - insufficient consensus,Split 3 NO vs 1 YES vs 1 NO_TRADE,,,"While majority leans NO, the split indicates uncertainty about IPO timing despite preparations.",YES,https://polymarket.com/event/anthropic-ipo-closing-market-cap
2025-12-12T19:44:19.987432,20251212_194419,5,1,US Lecce vs. Pisa SC: O/U 1.5 (Alternative consideration),Under,4 out of 5 models with high confidence,4.0,5.0,"The one NO_TRADE was due to variance concerns, not disagreement with the low-scoring analysis.",YES,https://polymarket.com/event/sea-lec-pis-2025-12-12-more-markets
2025-12-12T19:50:10.663488,20251212_195010,1,1,Will 'Hollow Knight: Silksong' win Game of the Year in the 2025 Steam Awards?,NO,6 out of 6 models agreed,6.0,6.0,All models unanimously agree on NO based on Team Cherry's explicit statement that they don't expect to win and won't attend the ceremony.,YES,https://polymarket.com/event/steam-awards-game-of-the-year-395
2025-12-12T19:50:10.663488,20251212_195010,2,3,Counter-Strike: BetBoom Team vs Johnny Speeds - Map 2 Winner,YES,"3 out of 6 models agreed (3 YES, 2 NO_TRADE, 1 NO)",3.0,6.0,"Half the models favor BetBoom Team based on their superior ranking (#22 vs #88) and strong 71% recent win rate, though some cite uncertainty due to esports volatility.",YES,https://polymarket.com/event/cs2-bb3-js1-2025-12-12
2025-12-12T19:50:10.663488,20251212_195010,3,2,"Will Anthropic not IPO by June 30, 2026?",NO,"3 out of 6 models agreed (3 NO, 2 YES, 1 NO_TRADE)",3.0,6.0,Half the models predict Anthropic will IPO before the deadline based on active preparations with legal counsel targeting early 2026.,YES,https://polymarket.com/event/anthropic-ipo-closing-market-cap
2025-12-12T19:50:10.663488,20251212_195010,4,2,"Will Anthropic not IPO by June 30, 2026?",YES,"2 out of 6 models agreed (2 YES, 3 NO, 1 NO_TRADE)",2.0,6.0,"Two models favor YES citing the lack of formal timeline and tight deadline making completion by June 30, 2026 uncertain.",YES,https://polymarket.com/event/anthropic-ipo-closing-market-cap
2025-12-12T19:50:10.663488,20251212_195010,5,3,Counter-Strike: BetBoom Team vs Johnny Speeds - Map 2 Winner,NO_TRADE,"2 out of 6 models agreed (2 NO_TRADE, 3 YES, 1 NO)",2.0,6.0,Two models recommend avoiding this market due to high esports volatility and the match potentially already being in progress or concluded.,YES,https://polymarket.com/event/cs2-bb3-js1-2025-12-12
2025-12-12T19:55:54.809493,20251212_195554,1,1,Will ACA premium tax credits be extended and will the Republican Party win the House in 2026?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree that the Senate's failure to extend ACA credits in December 2025 makes this compound market resolve to NO.,YES,https://polymarket.com/event/aca-credits-extended-house-winner-2026
2025-12-12T19:55:54.809493,20251212_195554,2,2,"Will Aztec launch a token by December 31, 2026?",YES,5 out of 5 models agreed,5.0,5.0,"All models confirm that Aztec's public token sale already concluded in December 2025, making a launch before the deadline virtually certain.",YES,https://polymarket.com/event/will-aztec-launch-a-token-in-2025
2025-12-12T19:55:54.809493,20251212_195554,3,3,Will Lionel Messi play in the 2026 FIFA World Cup?,YES,3 out of 5 models agreed (2 chose NO_TRADE),3.0,5.0,"Three models predict YES based on teammate confidence and Messi's strong current performance, while two models cite uncertainty warranting caution.",YES,https://polymarket.com/event/will-lionel-messi-play-in-the-2026-fifa-world-cup
2025-12-12T19:55:54.809493,20251212_195554,4,1,Will ACA premium tax credits be extended and will the Republican Party win the House in 2026?,NO,5 out of 5 models agreed,5.0,5.0,Perfect consensus with all models citing the same definitive news event about Senate failure to extend credits.,YES,https://polymarket.com/event/aca-credits-extended-house-winner-2026
2025-12-12T19:55:54.809493,20251212_195554,5,2,"Will Aztec launch a token by December 31, 2026?",YES,5 out of 5 models agreed,5.0,5.0,Complete agreement across all models based on the confirmed completion of the public token sale in December 2025.,YES,https://polymarket.com/event/will-aztec-launch-a-token-in-2025
2025-12-12T20:01:37.574683,20251212_200137,1,3,Will FC Nantes win on 2025-12-12?,NO,4 out of 4 models agreed,4.0,4.0,"All models unanimously agree that Nantes' poor form (17th place, 2 wins in 15 matches) makes a win unlikely against better-performing Angers.",YES,https://polymarket.com/event/fl1-ang-nan-2025-12-12
2025-12-12T20:01:37.574683,20251212_200137,2,1,"Will Aztec launch a token by December 31, 2026?",YES,4 out of 4 models agreed (excluding NO_TRADE),4.0,4.0,"All models that took a position confirmed Aztec already launched its token on December 6, 2025, well before the deadline.",YES,https://polymarket.com/event/will-aztec-launch-a-token-in-2025
2025-12-12T20:01:37.574683,20251212_200137,3,2,Will Lionel Messi play in the 2026 FIFA World Cup?,NO_TRADE,3 out of 5 models agreed,3.0,5.0,Multiple models identified significant uncertainty due to Messi's non-committal statements and decision to assess his condition later.,YES,https://polymarket.com/event/will-lionel-messi-play-in-the-2026-fifa-world-cup
2025-12-12T20:01:37.574683,20251212_200137,4,2,Will Lionel Messi play in the 2026 FIFA World Cup? (Alternative view),YES,2 out of 5 models agreed,2.0,5.0,Two models noted teammate optimism and Messi leaving the door open as reasons for likely participation.,YES,https://polymarket.com/event/will-lionel-messi-play-in-the-2026-fifa-world-cup
2025-12-12T20:01:37.574683,20251212_200137,5,1,"Will Aztec launch a token by December 31, 2026? (Alternative view)",NO_TRADE,1 out of 5 models,1.0,5.0,One model suggested no trade since the event already occurred and market should be resolved.,YES,https://polymarket.com/event/will-aztec-launch-a-token-in-2025
2025-12-12T20:07:52.179853,20251212_200752,1,1,Will FC Nantes win on 2025-12-12?,NO,6 out of 6 models agreed,6.0,6.0,"Perfect consensus with all models citing Nantes' relegation zone position, winless streak, and Angers' superior recent form.",YES,https://polymarket.com/event/fl1-ang-nan-2025-12-12
2025-12-12T20:07:52.179853,20251212_200752,2,3,Bulls vs. Hornets: O/U 229.5,UNDER,5 out of 6 models agreed (1 YES which supports UNDER),5.0,6.0,"Strong agreement based on both teams' offensive struggles, with Bulls on 7-game losing streak and recent 91-point performance.",YES,https://polymarket.com/event/nba-chi-cha-2025-12-12
2025-12-12T20:07:52.179853,20251212_200752,3,2,Jazz vs. Grizzlies: O/U 243.5,UNDER,4 out of 6 models agreed (2 NO_TRADE),4.0,6.0,"Majority consensus driven by Zach Edey's injury, Ja Morant's questionable status, and recent sharp money on Under.",YES,https://polymarket.com/event/nba-uta-mem-2025-12-12
2025-12-12T20:07:52.179853,20251212_200752,4,1,Will FC Nantes win on 2025-12-12? (Secondary confirmation),NO,6 out of 6 models agreed,6.0,6.0,Universal agreement on Nantes' poor form with 11 points from 15 matches versus Angers' home advantage.,YES,https://polymarket.com/event/fl1-ang-nan-2025-12-12
2025-12-12T20:07:52.179853,20251212_200752,5,3,Bulls vs. Hornets: O/U 229.5 (Secondary confirmation),UNDER,5 out of 6 models agreed,5.0,6.0,Consistent identification of both teams' shooting struggles and recent low-scoring performances supporting the Under.,YES,https://polymarket.com/event/nba-chi-cha-2025-12-12
2025-12-12T20:13:47.460315,20251212_201347,1,2,Will there be exactly 2 earthquakes of magnitude 7.0 or higher worldwide by December 31?,NO,5 out of 5 models agreed,5.0,5.0,"All models confirmed there have already been 3-4 earthquakes of magnitude 7.0+ as of December 12, making ""exactly 2"" mathematically impossible.",YES,https://polymarket.com/event/how-many-7pt0-or-above-earthquakes-by-december-31
2025-12-12T20:13:47.460315,20251212_201347,2,3,Real Sociedad de Fútbol vs. Girona FC: O/U 3.5,NO,3 out of 5 models agreed (2 NO_TRADE),3.0,5.0,Three models predict under 3.5 goals based on Girona's poor offensive form (only 3 goals in last 5 matches) and both teams' recent low-scoring patterns.,YES,https://polymarket.com/event/lal-rso-gir-2025-12-12-more-markets
2025-12-12T20:13:47.460315,20251212_201347,3,1,"Maduro out by January 31, 2026?",NO,3 out of 5 models agreed (2 NO_TRADE),3.0,5.0,Three models bet NO citing Maduro's historical resilience to international pressure and lack of concrete evidence for imminent regime change within the short timeframe.,YES,https://polymarket.com/event/maduro-out-in-2025
2025-12-12T20:13:47.460315,20251212_201347,4,1,"Maduro out by January 31, 2026?",NO_TRADE,2 out of 5 models agreed (3 NO),2.0,5.0,Two models recommend caution due to the unpredictable nature of regime change despite increasing sanctions and pressure.,YES,https://polymarket.com/event/maduro-out-in-2025
2025-12-12T20:13:47.460315,20251212_201347,5,3,Real Sociedad de Fútbol vs. Girona FC: O/U 3.5,NO_TRADE,2 out of 5 models agreed (3 NO),2.0,5.0,Two models suggest avoiding this volatile single-match market despite defensive vulnerabilities from both teams.,YES,https://polymarket.com/event/lal-rso-gir-2025-12-12-more-markets
2025-12-12T20:19:34.573668,20251212_201934,1,2,Dota 2: Team Falcons vs PARIVISION - Game 2 Winner,NO_TRADE,4 out of 5 models agreed,4.0,5.0,"Strong consensus that insufficient current data exists for this match, with outdated or missing information making any prediction unreliable.",YES,https://polymarket.com/event/dota2-flc-pari-2025-12-12
2025-12-12T20:19:34.573668,20251212_201934,2,1,Real Sociedad de Fútbol vs. Girona FC: O/U 3.5,NO,3 out of 5 models agreed,3.0,5.0,Multiple models cite Real Sociedad's key attacking injuries and defensive factors pointing toward under 3.5 goals.,YES,https://polymarket.com/event/lal-rso-gir-2025-12-12-more-markets
2025-12-12T20:19:34.573668,20251212_201934,3,3,Monaco vs. Fenerbahce,NO_TRADE,2 out of 5 models agreed,2.0,5.0,Two models identified confusion between sports or insufficient current form data to make an informed prediction.,YES,https://polymarket.com/event/euroleague-monaco-fenerbah-2025-12-12
2025-12-12T20:19:34.573668,20251212_201934,4,3,Monaco vs. Fenerbahce,NO,2 out of 5 models agreed,2.0,5.0,Two models favor Fenerbahçe based on their EuroLeague Final Four victory over Monaco and historical strength.,YES,https://polymarket.com/event/euroleague-monaco-fenerbah-2025-12-12
2025-12-12T20:19:34.573668,20251212_201934,5,1,Real Sociedad de Fútbol vs. Girona FC: O/U 3.5,NO_TRADE,2 out of 5 models agreed,2.0,5.0,Two models cited insufficient statistical data on offensive/defensive metrics to confidently assess the over/under line.,YES,https://polymarket.com/event/lal-rso-gir-2025-12-12-more-markets
2025-12-12T20:25:21.363277,20251212_202521,1,3,Spread: Giants (-2.5),YES,4 out of 6 models agreed,4.0,6.0,Strong consensus that the Giants will cover the spread with Washington's starting QB Jayden Daniels injured and backup Marcus Mariota starting.,YES,https://polymarket.com/event/nfl-was-nyg-2025-12-14
2025-12-12T20:25:21.363277,20251212_202521,2,1,Will John Cornyn win the 2026 Texas Republican Primary?,NO,4 out of 6 models agreed,4.0,6.0,Multiple models agree that strong challengers like Ken Paxton and Wesley Hunt make Cornyn's path to victory difficult in a competitive primary.,YES,https://polymarket.com/event/texas-republican-senate-primary-winner
2025-12-12T20:25:21.363277,20251212_202521,3,2,Will Ken Paxton win the 2026 Texas Republican Primary?,YES,3 out of 6 models agreed,3.0,6.0,Polling data showing Paxton leading Cornyn by narrow margins gives him a competitive edge despite the crowded field.,YES,https://polymarket.com/event/texas-republican-senate-primary-winner
2025-12-12T20:25:21.363277,20251212_202521,4,2,Will Ken Paxton win the 2026 Texas Republican Primary?,NO,1 out of 6 models agreed (weak consensus),1.0,6.0,"Only Opus predicted NO, citing vote splitting and Cornyn's incumbency advantages, making this a weak consensus pick.",YES,https://polymarket.com/event/texas-republican-senate-primary-winner
2025-12-12T20:25:21.363277,20251212_202521,5,1,Will John Cornyn win the 2026 Texas Republican Primary?,YES,1 out of 6 models agreed (weak consensus),1.0,6.0,"Only Opus predicted YES based on establishment support and vote fragmentation, representing minimal consensus.",YES,https://polymarket.com/event/texas-republican-senate-primary-winner
2025-12-12T20:31:08.437705,20251212_203108,1,1,Will John Cornyn win the 2026 Texas Republican Primary?,NO,5 out of 5 models agreed,5.0,5.0,"All models cite consistent polling showing Cornyn in third place with 25% support and high unfavorability ratings, making his primary win highly unlikely.",YES,https://polymarket.com/event/texas-republican-senate-primary-winner
2025-12-12T20:31:08.437705,20251212_203108,2,2,Will Ken Paxton win the 2026 Texas Republican Primary?,YES,5 out of 5 models agreed,5.0,5.0,Universal agreement that Paxton leads in multiple polls (36% in November) and has strong momentum as the conservative challenger with official entry into the race.,YES,https://polymarket.com/event/texas-republican-senate-primary-winner
2025-12-12T20:31:08.437705,20251212_203108,3,3,Spread: Giants (-2.5),NO,4 out of 5 models agreed (1 NO_TRADE),4.0,5.0,Strong consensus that the Giants' seven-game losing streak and key defensive injuries make them unlikely to cover the 2.5-point spread despite being favored.,YES,https://polymarket.com/event/nfl-was-nyg-2025-12-14
2025-12-12T20:31:08.437705,20251212_203108,4,3,Spread: Giants (-2.5),NO_TRADE,1 out of 5 models (minority position),1.0,5.0,"Only one model suggested avoiding this market due to uncertainty, while four others confidently predicted NO.",YES,https://polymarket.com/event/nfl-was-nyg-2025-12-14
2025-12-12T20:31:08.437705,20251212_203108,5,1,Will John Cornyn win the 2026 Texas Republican Primary?,YES,0 out of 5 models agreed,0.0,5.0,"No models supported a YES position, reinforcing the overwhelming consensus against Cornyn's chances.",YES,https://polymarket.com/event/texas-republican-senate-primary-winner
2025-12-12T20:36:54.592867,20251212_203654,1,1,"Will Trump say ""N Word"" in December?",NO,5 out of 5 models agreed,5.0,5.0,"All five models unanimously agree there is no evidence of Trump using this slur in December 2025, with only historical allegations that he has denied.",YES,https://polymarket.com/event/what-will-trump-say-in-december
2025-12-12T20:36:54.592867,20251212_203654,2,3,Will 'Lilo & Stitch' have the third best domestic opening weekend in 2025?,NO,3 out of 5 models agreed (2 NO_TRADE),3.0,5.0,"Three models predict NO based on evidence that Lilo & Stitch had the highest-grossing opening of 2025 at $183M, making ""third best"" inconsistent with its record-breaking performance.",YES,https://polymarket.com/event/which-movie-has-third-biggest-opening-weekend-in-2025
2025-12-12T20:36:54.592867,20251212_203654,3,2,Will the Court Force Trump to Refund Tariffs?,NO,"3 out of 5 models agreed (2 NO_TRADE, 1 YES)",3.0,5.0,"Three models predict NO citing the complexity and lengthy process required for courts to mandate actual refunds, despite ongoing Supreme Court review.",YES,https://polymarket.com/event/will-the-court-force-trump-to-refund-tariffs
2025-12-12T20:36:54.592867,20251212_203654,4,2,Will the Court Force Trump to Refund Tariffs?,NO_TRADE,2 out of 5 models agreed,2.0,5.0,Two models recommend NO_TRADE due to significant legal uncertainty and unclear timeline for final court decisions on tariff refunds.,YES,https://polymarket.com/event/will-the-court-force-trump-to-refund-tariffs
2025-12-12T20:36:54.592867,20251212_203654,5,3,Will 'Lilo & Stitch' have the third best domestic opening weekend in 2025?,NO_TRADE,2 out of 5 models agreed,2.0,5.0,Two models suggest NO_TRADE noting the factual inconsistency between the film being the highest-grossing of 2025 versus ranking third in opening weekend performance.,YES,https://polymarket.com/event/which-movie-has-third-biggest-opening-weekend-in-2025
2025-12-12T20:42:53.840458,20251212_204253,1,2,Will Cagliari Calcio win on 2025-12-13?,NO,6 out of 6 models agreed,6.0,6.0,All models unanimously agree that Atalanta's historical dominance and home advantage make a Cagliari victory highly unlikely.,YES,https://polymarket.com/event/sea-ata-cag-2025-12-13
2025-12-12T20:42:53.840458,20251212_204253,2,3,Will Paul Thomas Anderson win Best Director at the 98th Academy Awards?,YES,6 out of 6 models agreed,6.0,6.0,"Universal consensus that Anderson's precursor awards (NBR, LAFCA) and critical acclaim position him as the clear frontrunner for the Oscar.",YES,https://polymarket.com/event/oscars-2026-best-director-winner
2025-12-12T20:42:53.840458,20251212_204253,3,1,Will 'Lilo & Stitch' have the third best domestic opening weekend in 2025?,,,4.0,6.0,Only 3 markets were provided for analysis.,YES,
2025-12-12T21:19:04.781497,20251212_211904,1,3,Will West Bromwich Albion FC win on 2025-12-12?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree West Brom's poor form (2 wins in 10 matches) against Sheffield United's 6-game unbeaten run makes a West Brom victory highly unlikely.,YES,https://polymarket.com/event/elc-wba-she-2025-12-12
2025-12-12T21:19:04.781497,20251212_211904,2,2,Will Trump nominate Kevin Warsh as the next Fed chair?,YES,5 out of 5 models agreed,5.0,5.0,"All models cite Trump's explicit statement that he is ""leaning toward Warsh or Hassett"" as strong evidence for a Warsh nomination.",YES,https://polymarket.com/event/who-will-trump-nominate-as-fed-chair
2025-12-12T21:19:04.781497,20251212_211904,3,1,Partizan vs. KK Crvena Zvezda,,,4.0,5.0,Only 3 markets were provided for analysis.,YES,
2025-12-12T21:24:49.329553,20251212_212449,1,3,1H Spread: 76ers (-3.5),NO,4 out of 6 models agreed,4.0,6.0,Strong agreement that the 76ers' recent inconsistency and Embiid's shooting struggles make covering the first-half spread unlikely against an improving Pacers team.,YES,https://polymarket.com/event/nba-ind-phi-2025-12-12
2025-12-12T21:24:49.329553,20251212_212449,2,2,Iona Gaels vs. St. John's Red Storm,NO (St. John's to win),3 out of 6 models agreed,3.0,6.0,"Multiple models favor St. John's due to their #22 ranking, strong home court advantage at Madison Square Garden, and superior talent level.",YES,https://polymarket.com/event/cbb-iona-stjohn-2025-12-13
2025-12-12T21:24:49.329553,20251212_212449,3,1,Will Trump nominate Christopher Waller as the next Fed chair?,NO,3 out of 6 models agreed,3.0,6.0,"Despite Waller being a finalist, the competitive field with three strong candidates creates uncertainty that favors betting against his specific selection.",YES,https://polymarket.com/event/who-will-trump-nominate-as-fed-chair
2025-12-12T21:24:49.329553,20251212_212449,4,1,Will Trump nominate Christopher Waller as the next Fed chair?,NO_TRADE,2 out of 6 models agreed,2.0,6.0,The lack of official confirmation and presence of multiple strong finalists creates too much uncertainty for confident trading.,YES,https://polymarket.com/event/who-will-trump-nominate-as-fed-chair
2025-12-12T21:24:49.329553,20251212_212449,5,3,1H Spread: 76ers (-3.5),NO_TRADE,2 out of 6 models agreed,2.0,6.0,The 76ers' inconsistent spread performance and uncertainty around key player form makes this too close to call with confidence.,YES,https://polymarket.com/event/nba-ind-phi-2025-12-12
2025-12-12T21:30:47.436673,20251212_213047,1,3,Supreme Court rules in favor of Trump's tariffs?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree there are no recent or pending Supreme Court cases that would result in a favorable ruling for Trump's tariffs.,YES,https://polymarket.com/event/will-the-supreme-court-rule-in-favor-of-trumps-tariffs
2025-12-12T21:30:47.436673,20251212_213047,2,1,Angers SCO vs. FC Nantes: Both Teams to Score,YES,4 out of 5 models agreed,4.0,5.0,Strong consensus based on both teams' consistent scoring records and Nantes' weak defense conceding 2.17 goals per game.,YES,https://polymarket.com/event/fl1-ang-nan-2025-12-12-more-markets
2025-12-12T21:30:47.436673,20251212_213047,3,2,Spread: 76ers (-6.5),NO,3 out of 5 models agreed,3.0,5.0,Majority consensus citing Embiid's poor recent shooting performance and the Pacers' improved momentum makes covering the spread unlikely.,YES,https://polymarket.com/event/nba-ind-phi-2025-12-12
2025-12-12T21:30:47.436673,20251212_213047,4,2,Spread: 76ers (-6.5),NO_TRADE,2 out of 5 models agreed,2.0,5.0,Two models identified too much uncertainty in the matchup given mixed recent performances from both teams.,YES,https://polymarket.com/event/nba-ind-phi-2025-12-12
2025-12-12T21:30:47.436673,20251212_213047,5,1,Angers SCO vs. FC Nantes: Both Teams to Score,NO_TRADE,1 out of 5 models agreed,1.0,5.0,One model expressed caution about predicting both teams scoring without knowing current odds despite favorable statistics.,YES,https://polymarket.com/event/fl1-ang-nan-2025-12-12-more-markets
2025-12-12T21:36:33.609254,20251212_213633,1,2,Will FC St. Pauli 1910 win on 2025-12-13?,NO,5 out of 5 models agreed,5.0,5.0,"All models unanimously agree St. Pauli's severe offensive struggles (11 goals in 13 matches, three consecutive scoreless home losses) make a win highly unlikely.",YES,https://polymarket.com/event/bun-pau-hei-2025-12-13
2025-12-12T21:36:33.609254,20251212_213633,2,3,Will the next Prime Minister of Hungary be Péter Magyar?,NO_TRADE,4 out of 5 models agreed,4.0,5.0,"Four models agree the 2026 election is too far out with too many variables (Orbán's entrenched power, economic factors) to confidently predict despite Magyar's momentum.",YES,https://polymarket.com/event/next-prime-minister-of-hungary
2025-12-12T21:36:33.609254,20251212_213633,3,1,Will Borussia Mönchengladbach win on 2025-12-13?,NO,3 out of 5 models agreed,3.0,5.0,"Three models favor NO despite Gladbach's strong form, citing Wolfsburg's recent win, relegation motivation, and the possibility of a draw making a definitive win uncertain.",YES,https://polymarket.com/event/bun-moe-wol-2025-12-13
2025-12-12T21:36:33.609254,20251212_213633,4,1,Will Borussia Mönchengladbach win on 2025-12-13?,YES,2 out of 5 models agreed,2.0,5.0,"Two models support YES based on Gladbach's exceptional recent form (13 points from 5 matches, matching Bayern Munich) and home advantage.",YES,https://polymarket.com/event/bun-moe-wol-2025-12-13
2025-12-12T21:36:33.609254,20251212_213633,5,3,Will the next Prime Minister of Hungary be Péter Magyar?,YES,1 out of 5 models agreed,1.0,5.0,"Only one model supports YES, citing Magyar's strong opposition emergence and Hungary's economic headwinds that could hurt the incumbent Orbán.",YES,https://polymarket.com/event/next-prime-minister-of-hungary
2025-12-12T21:42:20.271565,20251212_214220,1,2,Will Spotify's top song on December 25 be 'All I Want For Christmas Is You'?,YES,5 out of 5 models agreed,5.0,5.0,All models cite the song's consistent dominance every Christmas Day since 2016 and its record-breaking streaming numbers as definitive evidence.,YES,https://polymarket.com/event/will-spotifys-top-song-on-december-25-be-all-i-want-for-christmas-is-you
2025-12-12T21:42:20.271565,20251212_214220,2,3,Spread: UMBC Retrievers (-7.5),NO,3 out of 5 models agreed (2 NO_TRADE),3.0,5.0,Three models predict against UMBC covering the spread due to inconsistent performance and the substantial 7.5-point margin.,YES,https://polymarket.com/event/cbb-army-umbc-2025-12-12
2025-12-12T21:42:20.271565,20251212_214220,3,1,Will the next Prime Minister of Hungary be Péter Magyar?,NO_TRADE,"3 out of 5 models agreed (1 NO, 1 YES)",3.0,5.0,Three models cite the 2026 election timeline and significant uncertainty as reasons to avoid trading despite Magyar's emergence as a challenger.,YES,https://polymarket.com/event/next-prime-minister-of-hungary
2025-12-12T21:48:06.400518,20251212_214806,1,2,Will Spotify's top song on December 25 be 'All I Want For Christmas Is You'?,YES,5 out of 5 models agreed,5.0,5.0,All models cite the song's consistent holiday dominance and recent streaming records as strong indicators it will top charts again.,YES,https://polymarket.com/event/will-spotifys-top-song-on-december-25-be-all-i-want-for-christmas-is-you
2025-12-12T21:48:06.400518,20251212_214806,2,1,Will the next Prime Minister of Hungary be Péter Magyar?,NO,4 out of 5 models agreed (1 NO_TRADE),4.0,5.0,"Four models agree Magyar is trailing significantly in polls (32% vs Orbán's 50%), making his victory unlikely.",YES,https://polymarket.com/event/next-prime-minister-of-hungary
2025-12-12T21:48:06.400518,20251212_214806,3,3,Spread: UMBC Retrievers (-7.5),NO_TRADE,4 out of 4 models agreed,4.0,4.0,All models cite insufficient data on Army's performance and uncertainty around the spread to justify taking a position.,YES,https://polymarket.com/event/cbb-army-umbc-2025-12-12
2025-12-12T21:48:06.400518,20251212_214806,4,2,Will Spotify's top song on December 25 be 'All I Want For Christmas Is You'? (Secondary confirmation),YES,5 out of 5 models agreed,5.0,5.0,"Perfect consensus with all models referencing historical performance and the December 24, 2024 streaming record.",YES,https://polymarket.com/event/will-spotifys-top-song-on-december-25-be-all-i-want-for-christmas-is-you
2025-12-12T21:48:06.400518,20251212_214806,5,1,Will the next Prime Minister of Hungary be Péter Magyar? (Secondary confirmation),NO,4 out of 5 models agreed,4.0,5.0,Strong consensus based on polling data showing Orbán's incumbent advantage and Magyar's underdog status.,YES,https://polymarket.com/event/next-prime-minister-of-hungary
2025-12-12T21:53:51.181278,20251212_215351,1,2,Will Gold close above $4000 at the end of 2025?,YES,5 out of 5 models agreed,5.0,5.0,"All models agree that with gold already trading at $4,286.35 and only weeks left in 2025, closing above $4,000 is highly probable.",YES,https://polymarket.com/event/what-price-will-gold-close-at-in-2025-higher-strikes
2025-12-12T21:53:51.181278,20251212_215351,2,1,Spread: UMBC Retrievers (-7.5),NO_TRADE,4 out of 5 models agreed,4.0,5.0,"Four models identified a mismatch between the women's basketball news context and the men's basketball market, making confident prediction impossible.",YES,https://polymarket.com/event/cbb-army-umbc-2025-12-12
2025-12-12T21:53:51.181278,20251212_215351,3,3,Cavaliers vs. Wizards: O/U 245.5,NO,2 out of 5 models agreed (with 2 NO_TRADE and 1 YES),2.0,5.0,"Two models predict under based on Jarrett Allen's defensive return and Cleveland's recent struggles, though consensus is weaker with mixed opinions.",YES,https://polymarket.com/event/nba-cle-was-2025-12-12
2025-12-12T21:53:51.181278,20251212_215351,4,3,Cavaliers vs. Wizards: O/U 245.5,NO_TRADE,2 out of 5 models agreed (alternative view),2.0,5.0,Two models cited insufficient information about the Wizards and uncertainty around the extremely high total to make a confident prediction.,YES,https://polymarket.com/event/nba-cle-was-2025-12-12
2025-12-12T21:53:51.181278,20251212_215351,5,1,Spread: UMBC Retrievers (-7.5),YES,1 out of 5 models agreed (minority view),1.0,5.0,"Only one model predicted yes based on UMBC's improved form, but this represents the weakest consensus among available markets.",YES,https://polymarket.com/event/cbb-army-umbc-2025-12-12
2025-12-12T21:59:36.287432,20251212_215936,1,3,Will Dr 'Aisake Valu Eke be the next Prime Minister of Tonga after the election?,YES,6 out of 6 models agreed,6.0,6.0,All models unanimously agree that Dr. Eke has already been re-elected with 72.93% of the vote in the November 2025 election and is currently serving as Prime Minister.,YES,https://polymarket.com/event/next-prime-minister-of-tonga
2025-12-12T21:59:36.287432,20251212_215936,2,1,Will Gold close above $4000 at the end of 2025?,YES,5 out of 6 models agreed (1 NO_TRADE),5.0,6.0,"Strong consensus that gold is already trading at $4,286.35 as of December 12, 2025, well above the $4,000 threshold with only weeks remaining in the year.",YES,https://polymarket.com/event/what-price-will-gold-close-at-in-2025-higher-strikes
2025-12-12T21:59:36.287432,20251212_215936,3,2,Cavaliers vs. Wizards: O/U 245.5,,,2.0,6.0,"Only 3 markets were provided in the analysis, so a 5th consensus pick cannot be identified.",YES,
2025-12-12T22:05:21.922169,20251212_220521,1,1,Will Gold close above $4000 at the end of 2025?,YES,5 out of 5 models agreed,5.0,5.0,"All models agree gold is already trading at $4,286.35 (well above $4,000) with only weeks left in 2025 and strong fundamental support.",YES,https://polymarket.com/event/what-price-will-gold-close-at-in-2025-higher-strikes
2025-12-12T22:05:21.922169,20251212_220521,2,3,Will Dr 'Aisake Valu Eke be the next Prime Minister of Tonga after the election?,YES,5 out of 5 models agreed,5.0,5.0,All models agree the incumbent PM just won re-election with 72.93% of votes (highest nationwide) and is strongly positioned for reappointment.,YES,https://polymarket.com/event/next-prime-minister-of-tonga
